year,month,day,player_class,deck_id,match_count,win_rate,archetype,card_list,card_ids
2016,10,14,4,12974479,331,50.45,FREEZE_MAGE,"['Arcane Blast', 'Arcane Blast', 'Arcane Missiles', 'Arcane Missiles', 'Babbling Book', 'Babbling Book', 'Mana Wyrm', 'Mana Wyrm', 'Arcane Explosion', 'Bloodmage Thalnos', 'Cult Sorcerer', 'Cult Sorcerer', 'Frostbolt', 'Frostbolt', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Arcane Intellect', 'Arcane Intellect', 'Flamewaker', 'Flamewaker', 'Ice Block', 'Barnes', 'Fireball', 'Fireball', 'Azure Drake', 'Azure Drake', 'Emperor Thaurissan', 'Archmage Antonidas', 'Rhonin', 'Malygos']","['AT_004', 'AT_004', 'EX1_277', 'EX1_277', 'KAR_009', 'KAR_009', 'NEW1_012', 'NEW1_012', 'CS2_025', 'EX1_012', 'OG_303', 'OG_303', 'CS2_024', 'CS2_024', 'EX1_608', 'EX1_608', 'CS2_023', 'CS2_023', 'BRM_002', 'BRM_002', 'EX1_295', 'KAR_114', 'CS2_029', 'CS2_029', 'EX1_284', 'EX1_284', 'BRM_028', 'EX1_559', 'AT_009', 'EX1_563']"
2016,10,14,4,14481650,596,50.17,FREEZE_MAGE,"['Forbidden Flame', 'Arcane Blast', 'Babbling Book', 'Bloodmage Thalnos', 'Doomsayer', 'Frostbolt', 'Netherspite Historian', 'Acolyte of Pain', 'Arcane Intellect', 'Brann Bronzebeard', 'Forgotten Torch', 'Frost Nova', 'Ice Block', 'Fireball', 'Polymorph', 'Refreshment Vendor', 'Twilight Drake', 'Twilight Guardian', 'Azure Drake', 'Blackwing Corruptor', ""Cabalist's Tome"", 'Harrison Jones', 'Blizzard', 'Book Wyrm', 'Emperor Thaurissan', 'Reno Jackson', 'Chillmaw', 'Firelands Portal', 'Flamestrike', 'Alexstrasza']","['OG_086', 'AT_004', 'KAR_009', 'EX1_012', 'NEW1_021', 'CS2_024', 'KAR_062', 'EX1_007', 'CS2_023', 'LOE_077', 'LOE_002', 'CS2_026', 'EX1_295', 'CS2_029', 'CS2_022', 'AT_111', 'EX1_043', 'AT_017', 'EX1_284', 'BRM_034', 'OG_090', 'EX1_558', 'CS2_028', 'KAR_033', 'BRM_028', 'LOE_011', 'AT_123', 'KAR_076', 'CS2_032', 'EX1_561']"
2016,10,14,4,32138,205,49.27,FREEZE_MAGE,"['Ice Lance', 'Ice Lance', 'Bloodmage Thalnos', 'Doomsayer', 'Doomsayer', 'Frostbolt', 'Frostbolt', 'Loot Hoarder', 'Loot Hoarder', 'Novice Engineer', 'Novice Engineer', 'Acolyte of Pain', 'Acolyte of Pain', 'Arcane Intellect', 'Arcane Intellect', 'Forgotten Torch', 'Forgotten Torch', 'Frost Nova', 'Frost Nova', 'Ice Barrier', 'Ice Barrier', 'Ice Block', 'Ice Block', 'Fireball', 'Fireball', 'Blizzard', 'Blizzard', 'Emperor Thaurissan', 'Flamestrike', 'Alexstrasza']","['CS2_031', 'CS2_031', 'EX1_012', 'NEW1_021', 'NEW1_021', 'CS2_024', 'CS2_024', 'EX1_096', 'EX1_096', 'EX1_015', 'EX1_015', 'EX1_007', 'EX1_007', 'CS2_023', 'CS2_023', 'LOE_002', 'LOE_002', 'CS2_026', 'CS2_026', 'EX1_289', 'EX1_289', 'EX1_295', 'EX1_295', 'CS2_029', 'CS2_029', 'CS2_028', 'CS2_028', 'BRM_028', 'CS2_032', 'EX1_561']"
2016,10,14,4,103881,4410,47.30,FREEZE_MAGE,"['Ice Lance', 'Ice Lance', 'Bloodmage Thalnos', 'Doomsayer', 'Doomsayer', 'Frostbolt', 'Frostbolt', 'Loot Hoarder', 'Loot Hoarder', 'Novice Engineer', 'Novice Engineer', 'Acolyte of Pain', 'Acolyte of Pain', 'Arcane Intellect', 'Arcane Intellect', 'Forgotten Torch', 'Forgotten Torch', 'Frost Nova', 'Frost Nova', 'Ice Barrier', 'Ice Block', 'Ice Block', 'Evolved Kobold', 'Fireball', 'Fireball', 'Blizzard', 'Blizzard', 'Emperor Thaurissan', 'Flamestrike', 'Alexstrasza']","['CS2_031', 'CS2_031', 'EX1_012', 'NEW1_021', 'NEW1_021', 'CS2_024', 'CS2_024', 'EX1_096', 'EX1_096', 'EX1_015', 'EX1_015', 'EX1_007', 'EX1_007', 'CS2_023', 'CS2_023', 'LOE_002', 'LOE_002', 'CS2_026', 'CS2_026', 'EX1_289', 'EX1_295', 'EX1_295', 'OG_082', 'CS2_029', 'CS2_029', 'CS2_028', 'CS2_028', 'BRM_028', 'CS2_032', 'EX1_561']"
2016,10,14,4,1172848,1044,47.03,FREEZE_MAGE,"['Ice Lance', 'Ice Lance', 'Bloodmage Thalnos', 'Doomsayer', 'Doomsayer', 'Frostbolt', 'Frostbolt', 'Loot Hoarder', 'Loot Hoarder', 'Novice Engineer', 'Novice Engineer', 'Acolyte of Pain', 'Acolyte of Pain', 'Arcane Intellect', 'Arcane Intellect', 'Forgotten Torch', 'Forgotten Torch', 'Frost Nova', 'Frost Nova', 'Ice Barrier', 'Ice Barrier', 'Ice Block', 'Ice Block', 'Evolved Kobold', 'Fireball', 'Fireball', 'Blizzard', 'Blizzard', 'Emperor Thaurissan', 'Alexstrasza']","['CS2_031', 'CS2_031', 'EX1_012', 'NEW1_021', 'NEW1_021', 'CS2_024', 'CS2_024', 'EX1_096', 'EX1_096', 'EX1_015', 'EX1_015', 'EX1_007', 'EX1_007', 'CS2_023', 'CS2_023', 'LOE_002', 'LOE_002', 'CS2_026', 'CS2_026', 'EX1_289', 'EX1_289', 'EX1_295', 'EX1_295', 'OG_082', 'CS2_029', 'CS2_029', 'CS2_028', 'CS2_028', 'BRM_028', 'EX1_561']"
2016,10,14,4,2403004,1189,46.17,FREEZE_MAGE,"['Ice Lance', 'Ice Lance', 'Mana Wyrm', 'Mana Wyrm', 'Mirror Image', 'Mirror Image', 'Bloodmage Thalnos', 'Doomsayer', 'Frostbolt', 'Frostbolt', 'Loot Hoarder', 'Loot Hoarder', ""Medivh's Valet"", ""Medivh's Valet"", ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Acolyte of Pain', 'Acolyte of Pain', 'Arcane Intellect', 'Arcane Intellect', 'Coldlight Oracle', 'Coldlight Oracle', 'Forgotten Torch', 'Forgotten Torch', 'Frost Nova', 'Frost Nova', 'Ice Block', 'Ice Block', 'Fireball', 'Fireball']","['CS2_031', 'CS2_031', 'NEW1_012', 'NEW1_012', 'CS2_027', 'CS2_027', 'EX1_012', 'NEW1_021', 'CS2_024', 'CS2_024', 'EX1_096', 'EX1_096', 'KAR_092', 'KAR_092', 'EX1_608', 'EX1_608', 'EX1_007', 'EX1_007', 'CS2_023', 'CS2_023', 'EX1_050', 'EX1_050', 'LOE_002', 'LOE_002', 'CS2_026', 'CS2_026', 'EX1_295', 'EX1_295', 'CS2_029', 'CS2_029']"
2016,10,14,5,16216313,300,51.33,,"['Abusive Sergeant', 'Argent Squire', 'Argent Squire', 'Blessing of Might', 'Selfless Hero', 'Selfless Hero', 'Sir Finley Mrrgglton', 'Worgen Infiltrator', 'Worgen Infiltrator', 'Argent Protector', 'Argent Protector', 'Crazed Alchemist', 'Crazed Alchemist', 'Dire Wolf Alpha', 'Argent Horserider', 'Argent Horserider', 'Divine Favor', 'Divine Favor', 'Rallying Blade', 'Rallying Blade', 'Steward of Darkshire', 'Steward of Darkshire', 'Blessing of Kings', 'Blessing of Kings', 'Consecration', 'Defender of Argus', 'Keeper of Uldaman', 'Keeper of Uldaman', 'Truesilver Champion', 'Leeroy Jenkins']","['CS2_188', 'EX1_008', 'EX1_008', 'CS2_087', 'OG_221', 'OG_221', 'LOE_076', 'EX1_010', 'EX1_010', 'EX1_362', 'EX1_362', 'EX1_059', 'EX1_059', 'EX1_162', 'AT_087', 'AT_087', 'EX1_349', 'EX1_349', 'OG_222', 'OG_222', 'OG_310', 'OG_310', 'CS2_092', 'CS2_092', 'CS2_093', 'EX1_093', 'LOE_017', 'LOE_017', 'CS2_097', 'EX1_116']"
2016,10,14,5,138915,2023,51.16,MURLOC_PALADIN,"['Forbidden Healing', 'Bluegill Warrior', 'Bluegill Warrior', 'Doomsayer', 'Doomsayer', 'Equality', 'Equality', 'Loot Hoarder', 'Loot Hoarder', 'Wild Pyromancer', 'Wild Pyromancer', 'Acolyte of Pain', 'Acolyte of Pain', 'Aldor Peacekeeper', 'Aldor Peacekeeper', 'Murloc Warleader', 'Murloc Warleader', 'Barnes', 'Consecration', 'Consecration', 'Truesilver Champion', 'Truesilver Champion', 'Solemn Vigil', 'Solemn Vigil', 'Ivory Knight', 'Ivory Knight', 'Ragnaros, Lightlord', 'Tirion Fordring', 'Anyfin Can Happen', 'Anyfin Can Happen']","['OG_198', 'CS2_173', 'CS2_173', 'NEW1_021', 'NEW1_021', 'EX1_619', 'EX1_619', 'EX1_096', 'EX1_096', 'NEW1_020', 'NEW1_020', 'EX1_007', 'EX1_007', 'EX1_382', 'EX1_382', 'EX1_507', 'EX1_507', 'KAR_114', 'CS2_093', 'CS2_093', 'CS2_097', 'CS2_097', 'BRM_001', 'BRM_001', 'KAR_057', 'KAR_057', 'OG_229', 'EX1_383', 'LOE_026', 'LOE_026']"
2016,10,14,5,1813229,378,50.00,MURLOC_PALADIN,"['Forbidden Healing', 'Bluegill Warrior', 'Bluegill Warrior', 'Doomsayer', 'Doomsayer', 'Equality', 'Equality', 'Wild Pyromancer', 'Wild Pyromancer', 'Aldor Peacekeeper', 'Aldor Peacekeeper', 'Murloc Warleader', 'Murloc Warleader', 'Consecration', 'Consecration', 'Keeper of Uldaman', 'Truesilver Champion', 'Truesilver Champion', 'Azure Drake', 'Azure Drake', 'Solemn Vigil', 'Solemn Vigil', 'Stampeding Kodo', 'Ivory Knight', 'Ivory Knight', 'The Curator', 'Ragnaros, Lightlord', 'Tirion Fordring', 'Anyfin Can Happen', 'Anyfin Can Happen']","['OG_198', 'CS2_173', 'CS2_173', 'NEW1_021', 'NEW1_021', 'EX1_619', 'EX1_619', 'NEW1_020', 'NEW1_020', 'EX1_382', 'EX1_382', 'EX1_507', 'EX1_507', 'CS2_093', 'CS2_093', 'LOE_017', 'CS2_097', 'CS2_097', 'EX1_284', 'EX1_284', 'BRM_001', 'BRM_001', 'NEW1_041', 'KAR_057', 'KAR_057', 'KAR_061', 'OG_229', 'EX1_383', 'LOE_026', 'LOE_026']"
2016,10,14,5,16072101,1098,49.73,MURLOC_PALADIN,"['Forbidden Healing', 'Bluegill Warrior', 'Bluegill Warrior', 'Doomsayer', 'Doomsayer', 'Equality', 'Equality', 'Loot Hoarder', 'Loot Hoarder', 'Wild Pyromancer', 'Wild Pyromancer', 'Acolyte of Pain', 'Murloc Warleader', 'Murloc Warleader', 'Barnes', 'Consecration', 'Consecration', 'Truesilver Champion', 'Truesilver Champion', 'Azure Drake', 'Solemn Vigil', 'Solemn Vigil', 'Stampeding Kodo', 'Emperor Thaurissan', 'Ivory Knight', 'The Curator', 'Ragnaros, Lightlord', 'Tirion Fordring', 'Anyfin Can Happen', 'Anyfin Can Happen']","['OG_198', 'CS2_173', 'CS2_173', 'NEW1_021', 'NEW1_021', 'EX1_619', 'EX1_619', 'EX1_096', 'EX1_096', 'NEW1_020', 'NEW1_020', 'EX1_007', 'EX1_507', 'EX1_507', 'KAR_114', 'CS2_093', 'CS2_093', 'CS2_097', 'CS2_097', 'EX1_284', 'BRM_001', 'BRM_001', 'NEW1_041', 'BRM_028', 'KAR_057', 'KAR_061', 'OG_229', 'EX1_383', 'LOE_026', 'LOE_026']"
2016,10,14,6,4568437,190,53.68,RESSURECT_PRIEST,"['Circle of Healing', 'Circle of Healing', 'Flash Heal', 'Holy Smite', 'Power Word: Shield', 'Power Word: Shield', 'Resurrect', 'Resurrect', 'Shadow Word: Pain', 'Shadow Word: Pain', 'Injured Blademaster', 'Injured Blademaster', 'Shadow Word: Death', 'Shadow Word: Death', 'Auchenai Soulpriest', 'Auchenai Soulpriest', 'Barnes', 'Priest of the Feast', 'Priest of the Feast', 'Shifting Shade', 'Shifting Shade', 'Excavated Evil', 'Excavated Evil', 'Onyx Bishop', 'Onyx Bishop', 'Cairne Bloodhoof', 'Entomb', 'Sylvanas Windrunner', 'Ragnaros the Firelord', ""N'Zoth, the Corruptor""]","['EX1_621', 'EX1_621', 'AT_055', 'CS1_130', 'CS2_004', 'CS2_004', 'BRM_017', 'BRM_017', 'CS2_234', 'CS2_234', 'CS2_181', 'CS2_181', 'EX1_622', 'EX1_622', 'EX1_591', 'EX1_591', 'KAR_114', 'KAR_035', 'KAR_035', 'OG_335', 'OG_335', 'LOE_111', 'LOE_111', 'KAR_204', 'KAR_204', 'EX1_110', 'LOE_104', 'EX1_016', 'EX1_298', 'OG_133']"
2016,10,14,6,9020309,696,50.29,RESSURECT_PRIEST,"['Circle of Healing', 'Circle of Healing', 'Flash Heal', 'Holy Smite', 'Power Word: Shield', 'Power Word: Shield', 'Resurrect', 'Resurrect', 'Shadow Word: Pain', 'Shadow Word: Pain', 'Injured Blademaster', 'Injured Blademaster', 'Shadow Word: Death', 'Auchenai Soulpriest', 'Auchenai Soulpriest', 'Barnes', 'Priest of the Feast', 'Priest of the Feast', 'Shifting Shade', 'Shifting Shade', 'Excavated Evil', 'Excavated Evil', 'Onyx Bishop', 'Onyx Bishop', 'Cairne Bloodhoof', 'Entomb', 'Entomb', 'Sylvanas Windrunner', 'Ragnaros the Firelord', ""N'Zoth, the Corruptor""]","['EX1_621', 'EX1_621', 'AT_055', 'CS1_130', 'CS2_004', 'CS2_004', 'BRM_017', 'BRM_017', 'CS2_234', 'CS2_234', 'CS2_181', 'CS2_181', 'EX1_622', 'EX1_591', 'EX1_591', 'KAR_114', 'KAR_035', 'KAR_035', 'OG_335', 'OG_335', 'LOE_111', 'LOE_111', 'KAR_204', 'KAR_204', 'EX1_110', 'LOE_104', 'LOE_104', 'EX1_016', 'EX1_298', 'OG_133']"
2016,10,14,6,16317893,383,49.09,RESSURECT_PRIEST,"['Holy Smite', 'Holy Smite', 'Power Word: Shield', 'Power Word: Shield', 'Resurrect', 'Resurrect', 'Shadow Word: Pain', 'Shadow Word: Pain', 'Injured Blademaster', 'Injured Blademaster', 'Shadow Word: Death', 'Shadow Word: Death', 'Thoughtsteal', 'Barnes', 'Priest of the Feast', 'Priest of the Feast', 'Shadow Madness', 'Shadow Word: Horror', 'Excavated Evil', 'Excavated Evil', 'Holy Nova', 'Onyx Bishop', 'Onyx Bishop', 'Entomb', 'Entomb', 'Sylvanas Windrunner', 'Bog Creeper', 'Confessor Paletress', 'Ragnaros the Firelord', 'Arcane Giant']","['CS1_130', 'CS1_130', 'CS2_004', 'CS2_004', 'BRM_017', 'BRM_017', 'CS2_234', 'CS2_234', 'CS2_181', 'CS2_181', 'EX1_622', 'EX1_622', 'EX1_339', 'KAR_114', 'KAR_035', 'KAR_035', 'EX1_334', 'OG_100', 'LOE_111', 'LOE_111', 'CS1_112', 'KAR_204', 'KAR_204', 'LOE_104', 'LOE_104', 'EX1_016', 'OG_153', 'AT_018', 'EX1_298', 'KAR_711']"
2016,10,14,6,1680012,303,46.20,RESSURECT_PRIEST,"['Circle of Healing', 'Circle of Healing', 'Flash Heal', 'Flash Heal', 'Power Word: Shield', 'Power Word: Shield', 'Embrace the Shadow', 'Resurrect', 'Resurrect', 'Shadow Word: Pain', 'Shadow Word: Pain', 'Injured Blademaster', 'Injured Blademaster', 'Shadow Word: Death', 'Shadow Word: Death', 'Auchenai Soulpriest', 'Auchenai Soulpriest', 'Priest of the Feast', 'Priest of the Feast', 'Darkshire Alchemist', 'Excavated Evil', 'Excavated Evil', 'Onyx Bishop', 'Onyx Bishop', 'Entomb', 'Entomb', 'Sylvanas Windrunner', 'Bog Creeper', 'Bog Creeper', 'Ragnaros the Firelord']","['EX1_621', 'EX1_621', 'AT_055', 'AT_055', 'CS2_004', 'CS2_004', 'OG_104', 'BRM_017', 'BRM_017', 'CS2_234', 'CS2_234', 'CS2_181', 'CS2_181', 'EX1_622', 'EX1_622', 'EX1_591', 'EX1_591', 'KAR_035', 'KAR_035', 'OG_234', 'LOE_111', 'LOE_111', 'KAR_204', 'KAR_204', 'LOE_104', 'LOE_104', 'EX1_016', 'OG_153', 'OG_153', 'EX1_298']"
2016,10,14,7,1269728,3657,51.76,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Sinister Strike', 'Sinister Strike', 'Swashburglar', 'Swashburglar', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Sap', 'Shiv', 'Shiv', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Barnes', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Azure Drake', 'Emperor Thaurissan', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer', 'Malygos']","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'CS2_075', 'CS2_075', 'KAR_069', 'KAR_069', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'EX1_581', 'EX1_278', 'EX1_278', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_134', 'EX1_134', 'OG_176', 'KAR_114', 'LOE_012', 'LOE_012', 'EX1_284', 'EX1_284', 'BRM_028', 'EX1_095', 'EX1_095', 'EX1_563']"
2016,10,14,7,12814206,246,49.19,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Sinister Strike', 'Sinister Strike', 'Swashburglar', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Shiv', 'Shiv', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Shadow Strike', 'Barnes', 'Evolved Kobold', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Azure Drake', 'Emperor Thaurissan', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer', 'Malygos']","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'CS2_075', 'CS2_075', 'KAR_069', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'EX1_278', 'EX1_278', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_134', 'EX1_134', 'OG_176', 'OG_176', 'KAR_114', 'OG_082', 'LOE_012', 'LOE_012', 'EX1_284', 'EX1_284', 'BRM_028', 'EX1_095', 'EX1_095', 'EX1_563']"
2016,10,14,7,153998,822,47.32,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Cold Blood', 'Cold Blood', 'Conceal', 'Conceal', 'Deadly Poison', 'Deadly Poison', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Sap', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'Questing Adventurer', 'Questing Adventurer', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Azure Drake', 'Leeroy Jenkins', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer']","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'CS2_073', 'CS2_073', 'EX1_128', 'EX1_128', 'CS2_074', 'CS2_074', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'EX1_581', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_044', 'EX1_044', 'EX1_134', 'EX1_134', 'OG_176', 'LOE_012', 'LOE_012', 'EX1_284', 'EX1_284', 'EX1_116', 'EX1_095', 'EX1_095']"
2016,10,14,7,244937,224,45.54,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Cold Blood', 'Cold Blood', 'Conceal', 'Conceal', 'Deadly Poison', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Sap', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'Questing Adventurer', 'Questing Adventurer', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Barnes', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Azure Drake', 'Leeroy Jenkins', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer']","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'CS2_073', 'CS2_073', 'EX1_128', 'EX1_128', 'CS2_074', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'EX1_581', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_044', 'EX1_044', 'EX1_134', 'EX1_134', 'OG_176', 'KAR_114', 'LOE_012', 'LOE_012', 'EX1_284', 'EX1_284', 'EX1_116', 'EX1_095', 'EX1_095']"
2016,10,14,7,14815877,460,45.22,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Journey Below', 'Journey Below', 'Swashburglar', 'Swashburglar', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Undercity Huckster', 'Undercity Huckster', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Shadow Strike', 'Unearthed Raptor', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Dark Iron Skulker', 'Harrison Jones', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer', ""N'Zoth, the Corruptor""]","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'OG_072', 'OG_072', 'KAR_069', 'KAR_069', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'OG_330', 'OG_330', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_134', 'EX1_134', 'OG_176', 'OG_176', 'LOE_019', 'LOE_012', 'LOE_012', 'EX1_284', 'BRM_008', 'EX1_558', 'EX1_095', 'EX1_095', 'OG_133']"
2016,10,14,7,11602009,352,44.60,MIRACLE_ROGUE,"['Backstab', 'Backstab', 'Preparation', 'Preparation', 'Cold Blood', 'Cold Blood', 'Conceal', 'Conceal', 'Deadly Poison', 'Swashburglar', 'Swashburglar', 'Bloodmage Thalnos', 'Eviscerate', 'Eviscerate', 'Sap', 'Edwin VanCleef', 'Fan of Knives', 'Fan of Knives', 'Questing Adventurer', 'Questing Adventurer', 'SI:7 Agent', 'SI:7 Agent', 'Shadow Strike', 'Tomb Pillager', 'Tomb Pillager', 'Azure Drake', 'Azure Drake', 'Leeroy Jenkins', 'Gadgetzan Auctioneer', 'Gadgetzan Auctioneer']","['CS2_072', 'CS2_072', 'EX1_145', 'EX1_145', 'CS2_073', 'CS2_073', 'EX1_128', 'EX1_128', 'CS2_074', 'KAR_069', 'KAR_069', 'EX1_012', 'EX1_124', 'EX1_124', 'EX1_581', 'EX1_613', 'EX1_129', 'EX1_129', 'EX1_044', 'EX1_044', 'EX1_134', 'EX1_134', 'OG_176', 'LOE_012', 'LOE_012', 'EX1_284', 'EX1_284', 'EX1_116', 'EX1_095', 'EX1_095']"
2016,10,14,8,6990310,330,63.94,MIDRANGE_SHAMAN,"['Lightning Bolt', 'Lightning Bolt', 'Spirit Claws', 'Spirit Claws', 'Tunnel Trogg', 'Tunnel Trogg', 'Bloodmage Thalnos', 'Flametongue Totem', 'Flametongue Totem', 'Maelstrom Portal', 'Maelstrom Portal', 'Totem Golem', 'Totem Golem', 'Feral Spirit', 'Feral Spirit', 'Hex', 'Hex', 'Lightning Storm', 'Lightning Storm', 'Mana Tide Totem', 'Flamewreathed Faceless', 'Flamewreathed Faceless', 'Azure Drake', 'Azure Drake', 'Thunder Bluff Valiant', 'Thunder Bluff Valiant', 'Fire Elemental', 'Fire Elemental', 'Thing from Below', 'Thing from Below']","['EX1_238', 'EX1_238', 'KAR_063', 'KAR_063', 'LOE_018', 'LOE_018', 'EX1_012', 'EX1_565', 'EX1_565', 'KAR_073', 'KAR_073', 'AT_052', 'AT_052', 'EX1_248', 'EX1_248', 'EX1_246', 'EX1_246', 'EX1_259', 'EX1_259', 'EX1_575', 'OG_024', 'OG_024', 'EX1_284', 'EX1_284', 'AT_049', 'AT_049', 'CS2_042', 'CS2_042', 'OG_028', 'OG_028']"
2016,10,14,8,10233511,212,63.21,MIDRANGE_SHAMAN,"['Argent Squire', 'Lightning Bolt', 'Lightning Bolt', 'Spirit Claws', 'Spirit Claws', 'Tunnel Trogg', 'Tunnel Trogg', 'Bloodmage Thalnos', 'Flametongue Totem', 'Flametongue Totem', 'Maelstrom Portal', 'Maelstrom Portal', 'Totem Golem', 'Totem Golem', 'Feral Spirit', 'Feral Spirit', 'Hex', 'Hex', 'Lightning Storm', 'Lightning Storm', 'Mana Tide Totem', 'Flamewreathed Faceless', 'Azure Drake', 'Azure Drake', 'Thunder Bluff Valiant', 'Thunder Bluff Valiant', 'Fire Elemental', 'Fire Elemental', 'Thing from Below', 'Thing from Below']","['EX1_008', 'EX1_238', 'EX1_238', 'KAR_063', 'KAR_063', 'LOE_018', 'LOE_018', 'EX1_012', 'EX1_565', 'EX1_565', 'KAR_073', 'KAR_073', 'AT_052', 'AT_052', 'EX1_248', 'EX1_248', 'EX1_246', 'EX1_246', 'EX1_259', 'EX1_259', 'EX1_575', 'OG_024', 'EX1_284', 'EX1_284', 'AT_049', 'AT_049', 'CS2_042', 'CS2_042', 'OG_028', 'OG_028']"
2016,10,14,8,6599143,300,63.00,MIDRANGE_SHAMAN,"['Lightning Bolt', 'Lightning Bolt', 'Spirit Claws', 'Spirit Claws', 'Tunnel Trogg', 'Tunnel Trogg', 'Bloodmage Thalnos', 'Flametongue Totem', 'Flametongue Totem', 'Maelstrom Portal', 'Maelstrom Portal', 'Totem Golem', 'Totem Golem', 'Feral Spirit', 'Feral Spirit', 'Hex', 'Hex', 'Lightning Storm', 'Lightning Storm', 'Mana Tide Totem', 'Mana Tide Totem', 'Azure Drake', 'Azure Drake', 'Thunder Bluff Valiant', 'Thunder Bluff Valiant', 'Fire Elemental', 'Fire Elemental', 'Thing from Below', 'Thing from Below', 'Ragnaros the Firelord']","['EX1_238', 'EX1_238', 'KAR_063', 'KAR_063', 'LOE_018', 'LOE_018', 'EX1_012', 'EX1_565', 'EX1_565', 'KAR_073', 'KAR_073', 'AT_052', 'AT_052', 'EX1_248', 'EX1_248', 'EX1_246', 'EX1_246', 'EX1_259', 'EX1_259', 'EX1_575', 'EX1_575', 'EX1_284', 'EX1_284', 'AT_049', 'AT_049', 'CS2_042', 'CS2_042', 'OG_028', 'OG_028', 'EX1_298']"
2016,10,14,8,10332929,325,62.77,MIDRANGE_SHAMAN,"['Lightning Bolt', 'Lightning Bolt', 'Spirit Claws', 'Spirit Claws', 'Tunnel Trogg', 'Tunnel Trogg', 'Bloodmage Thalnos', 'Flametongue Totem', 'Flametongue Totem', 'Maelstrom Portal', 'Maelstrom Portal', 'Totem Golem', 'Totem Golem', 'Feral Spirit', 'Feral Spirit', 'Hex', 'Hex', 'Lightning Storm', 'Lightning Storm', 'Mana Tide Totem', 'Mana Tide Totem', 'Barnes', 'Azure Drake', 'Azure Drake', 'Bloodlust', 'Thunder Bluff Valiant', 'Thunder Bluff Valiant', 'Fire Elemental', 'Thing from Below', 'Thing from Below']","['EX1_238', 'EX1_238', 'KAR_063', 'KAR_063', 'LOE_018', 'LOE_018', 'EX1_012', 'EX1_565', 'EX1_565', 'KAR_073', 'KAR_073', 'AT_052', 'AT_052', 'EX1_248', 'EX1_248', 'EX1_246', 'EX1_246', 'EX1_259', 'EX1_259', 'EX1_575', 'EX1_575', 'KAR_114', 'EX1_284', 'EX1_284', 'CS2_046', 'AT_049', 'AT_049', 'CS2_042', 'OG_028', 'OG_028']"
